-43.9056350555724	-7.040248477171891
-43.905635055572397	-7.0402484771718914
-43.907354387336156	-7.0251122396585295
-43.909236540326923	-7.0110290604243621
-43.911522886079389	-6.9960313385103738
-43.913926151022167	-6.9821104991995968
-43.916485926656776	-6.9687479378124415
-43.919228677820769	-6.9556819991558507
-43.922116342102207	-6.9430200159986954
-43.925661546059025	-6.9285994321494497
-43.929681551375317	-6.9135071633806797
-43.933401054900401	-6.9005998842785949
-43.937421518607017	-6.887509526170124
-43.941252894799995	-6.8757809902287885
-43.945907243519024	-6.8622694372827926
-43.951104307370755	-6.848044007770782
-43.956255689931929	-6.8347589880387423
-43.961269248527103	-6.8225059365921048
-43.967318100120636	-6.8084176186574279
-43.974104945827115	-6.7934390272121687
-43.980885855315101	-6.7792843528187001
-43.987594056678027	-6.7659831195441171
-43.993935969202823	-6.7539900926354948
-44.001089600479126	-6.7410194256456117
-44.008537439395297	-6.7281080696775746
-44.014994532323364	-6.7173979418802112
-44.021297198259937	-6.7073173274008822
-44.028138058905142	-6.6967421380934535
-44.035568494102002	-6.6856567792840735
-44.043680879749175	-6.6739954950198879
-44.052860170774707	-6.6613056983904277
-44.062057366529586	-6.6491200975828955
-44.07168485088858	-6.6368761782580368
-44.080372064267344	-6.6262758416713332
-44.089239809464381	-6.6158391582693294
-44.097117956345016	-6.6068940446821367
-44.106349539977202	-6.5967332110377761
-44.115784085691402	-6.5867132803900246
-44.125686375791766	-6.5765656540889337
-44.136122579215538	-6.5662570088879848
-44.146567914512481	-6.5563246770191679
-44.157046097766838	-6.5467275423620199
-44.168832128651317	-6.5363252589972536
-44.179575327915636	-6.5272261025853897
-44.192076977750304	-6.5170236019328893
-44.202942120741369	-6.5085290754582035
-44.214150325102054	-6.5000848660183568
-44.224091572373588	-6.4928749373323553
-44.234387678925415	-6.4856549967193402
-44.245376136224202	-6.4782138389563784
-44.256363566109229	-6.4710459966065281
-44.269486474788962	-6.4627998014646222
-44.282422604581654	-6.4550291217782796
-44.293477461321963	-6.4486794978954984
-44.30500997076993	-6.4423066910059541
